Image Path,Uncertainty Score Gender,Uncertainty Score Age,Uncertainty Score Race,Ground Truth Gender,Ground Truth Age,Ground Truth Race,Intersection,Target,Fake classification
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/271.mp4/0-180.jpeg,0.283899,0.721599,0.744629,1,1,3,3,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/097.mp4/0-231.jpeg,0.237593,0.653278,0.543469,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/168.mp4/0-1131.jpeg,0.200918,0.203325,0.299348,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/071.mp4/0-291.jpeg,0.208229,0.333919,0.203791,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/878.mp4/0-161.jpeg,0.200299,0.239268,0.200836,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/512.mp4/0-493.jpeg,0.201176,0.201938,0.202487,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/663.mp4/0-151.jpeg,0.201476,0.20141,0.34261,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/923.mp4/0-561.jpeg,0.294979,0.570406,0.588835,1,3,0,0,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/998.mp4/0-111.jpeg,0.2,0.200679,0.200001,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/231.mp4/0-136.jpeg,0.21059,0.200463,0.405034,0,0,3,7,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/238.mp4/0-191.jpeg,0.200299,0.200553,0.409517,0,0,3,7,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/005.mp4/0-141.jpeg,0.200684,0.201751,0.472958,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/963.mp4/0-151.jpeg,0.20195,0.475771,0.203993,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/171.mp4/0-367.jpeg,0.201735,0.202966,0.204139,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/424.mp4/0-161.jpeg,0.219809,0.619784,0.268581,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/019.mp4/0-1175.jpeg,0.239861,0.235336,0.553256,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/395.mp4/0-151.jpeg,0.20023,0.38048,0.20285,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/156.mp4/1-431.jpeg,0.20051,0.209219,0.226537,0,1,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/220.mp4/0-281.jpeg,0.200701,0.2004,0.545424,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/171.mp4/0-430.jpeg,0.200345,0.200138,0.200599,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/268.mp4/0-1217.jpeg,0.201371,0.448931,0.203424,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/715.mp4/0-141.jpeg,0.206904,0.525284,0.216042,1,3,2,2,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/087.mp4/0-101.jpeg,0.20702,0.550472,0.238971,1,3,2,2,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/796.mp4/0-111.jpeg,0.200293,0.20015,0.203585,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/809.mp4/0-141.jpeg,0.227481,0.39082,0.201669,0,1,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/845.mp4/0-101.jpeg,0.201478,0.536491,0.201118,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/141.mp4/0-287.jpeg,0.200008,0.200005,0.200693,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/045.mp4/0-171.jpeg,0.200381,0.201662,0.210258,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/251.mp4/0-293.jpeg,0.203146,0.205312,0.212704,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/978.mp4/0-161.jpeg,0.200009,0.200396,0.200042,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/378.mp4/0-141.jpeg,0.200392,0.200539,0.202968,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/161.mp4/0-290.jpeg,0.200307,0.200581,0.227402,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/298.mp4/0-281.jpeg,0.25158,0.533101,0.290916,1,3,0,0,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/605.mp4/0-281.jpeg,0.204298,0.407543,0.205661,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/761.mp4/0-151.jpeg,0.212233,0.2006,0.24097,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/161.mp4/0-172.jpeg,0.200196,0.202388,0.201417,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/413.mp4/0-101.jpeg,0.200014,0.200856,0.200148,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/554.mp4/0-431.jpeg,0.201336,0.570868,0.201393,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/912.mp4/0-287.jpeg,0.200011,0.200003,0.200674,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/525.mp4/0-241.jpeg,0.203117,0.360578,0.393663,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/947.mp4/0-541.jpeg,0.200551,0.200221,0.247692,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/836.mp4/0-121.jpeg,0.201081,0.200952,0.206325,0,0,2,6,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/857.mp4/0-191.jpeg,0.200856,0.212137,0.219532,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/499.mp4/0-131.jpeg,0.203169,0.324743,0.218236,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/948.mp4/0-18.jpeg,0.248506,0.201996,0.59237,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/098.mp4/0-191.jpeg,0.206103,0.459978,0.214707,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/091.mp4/0-191.jpeg,0.242081,0.487487,0.201594,0,3,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/101.mp4/0-988.jpeg,0.225142,0.612299,0.276082,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/477.mp4/0-191.jpeg,0.20008,0.200083,0.201125,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/952.mp4/0-251.jpeg,0.20011,0.200043,0.202005,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/947.mp4/0-241.jpeg,0.200114,0.200062,0.209315,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/639.mp4/0-281.jpeg,0.200852,0.555018,0.212082,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/666.mp4/0-241.jpeg,0.236266,0.697972,0.4646,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/324.mp4/0-281.jpeg,0.201698,0.656426,0.202067,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/943.mp4/0-271.jpeg,0.200956,0.477177,0.20597,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/681.mp4/0-603.jpeg,0.200591,0.200142,0.249109,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/053.mp4/0-251.jpeg,0.209967,0.578346,0.302186,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/695.mp4/0-241.jpeg,0.202118,0.201782,0.205552,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/159.mp4/0-271.jpeg,0.213751,0.399243,0.540675,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/943.mp4/0-211.jpeg,0.200125,0.64146,0.20172,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/896.mp4/0-181.jpeg,0.217689,0.390003,0.363921,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/980.mp4/0-131.jpeg,0.200973,0.226924,0.222819,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/691.mp4/0-492.jpeg,0.200378,0.443592,0.202017,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/638.mp4/0-111.jpeg,0.204381,0.671024,0.204947,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/755.mp4/0-118.jpeg,0.200268,0.437986,0.201433,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/840.mp4/0-221.jpeg,0.21094,0.646626,0.46542,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/664.mp4/0-221.jpeg,0.200514,0.280693,0.201904,0,3,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/290.mp4/0-412.jpeg,0.200429,0.200674,0.224131,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/191.mp4/0-309.jpeg,0.200739,0.200754,0.397326,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/416.mp4/0-161.jpeg,0.200093,0.226842,0.201244,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/217.mp4/0-354.jpeg,0.200084,0.218546,0.200337,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/117.mp4/0-454.jpeg,0.213604,0.203979,0.517642,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/982.mp4/0-141.jpeg,0.200209,0.20083,0.200156,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/772.mp4/0-231.jpeg,0.200446,0.201315,0.201251,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/865.mp4/0-261.jpeg,0.202112,0.21021,0.231276,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/418.mp4/0-141.jpeg,0.20011,0.203916,0.200026,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/731.mp4/0-204.jpeg,0.200001,0.200018,0.200255,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/793.mp4/0-241.jpeg,0.205705,0.57685,0.214568,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/987.mp4/0-241.jpeg,0.204199,0.385407,0.256042,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/603.mp4/0-201.jpeg,0.200925,0.200115,0.250321,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/101.mp4/0-980.jpeg,0.200467,0.212956,0.216907,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/032.mp4/0-131.jpeg,0.216009,0.201348,0.275468,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/374.mp4/0-161.jpeg,0.205731,0.202497,0.226508,1,0,0,0,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/059.mp4/0-161.jpeg,0.239462,0.479861,0.259868,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/401.mp4/0-191.jpeg,0.200522,0.3984,0.200614,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/599.mp4/0-231.jpeg,0.204013,0.522774,0.200686,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/297.mp4/0-21.jpeg,0.224789,0.238533,0.224944,1,0,0,0,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/221.mp4/0-204.jpeg,0.200116,0.200944,0.202296,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/770.mp4/0-211.jpeg,0.204363,0.547409,0.226979,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/111.mp4/0-404.jpeg,0.200165,0.213481,0.201545,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/261.mp4/0-230.jpeg,0.227862,0.485328,0.376481,0,3,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/855.mp4/0-121.jpeg,0.204998,0.224306,0.238834,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/663.mp4/0-101.jpeg,0.202368,0.201824,0.348217,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/962.mp4/0-111.jpeg,0.202386,0.204041,0.217219,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/716.mp4/0-541.jpeg,0.200586,0.227655,0.211644,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/727.mp4/0-261.jpeg,0.200197,0.286194,0.209326,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/716.mp4/0-552.jpeg,0.208702,0.508407,0.211704,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/932.mp4/0-213.jpeg,0.20078,0.305081,0.419934,1,1,0,0,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/045.mp4/0-271.jpeg,0.200045,0.200098,0.202729,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/611.mp4/0-101.jpeg,0.200893,0.200133,0.202872,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/351.mp4/0-161.jpeg,0.201311,0.38061,0.203335,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/933.mp4/0-381.jpeg,0.203336,0.313118,0.201819,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/853.mp4/0-241.jpeg,0.202651,0.280605,0.254278,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/983.mp4/0-110.jpeg,0.200373,0.246258,0.200226,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/281.mp4/1-181.jpeg,0.200917,0.271312,0.217594,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/792.mp4/0-141.jpeg,0.201319,0.540737,0.209779,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/261.mp4/0-240.jpeg,0.200163,0.200282,0.205805,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/101.mp4/0-992.jpeg,0.200262,0.200121,0.289849,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/941.mp4/0-178.jpeg,0.214971,0.311278,0.217121,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/894.mp4/0-211.jpeg,0.200304,0.24708,0.203864,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/908.mp4/0-111.jpeg,0.208007,0.573263,0.207446,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/797.mp4/0-281.jpeg,0.251404,0.57344,0.22467,1,0,0,0,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/919.mp4/0-335.jpeg,0.200326,0.507734,0.200425,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/005.mp4/0-151.jpeg,0.200967,0.200757,0.340212,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/748.mp4/0-111.jpeg,0.203129,0.200327,0.200849,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/883.mp4/0-171.jpeg,0.200135,0.201473,0.202205,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/862.mp4/0-113.jpeg,0.200999,0.200748,0.372786,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/942.mp4/0-121.jpeg,0.201462,0.440384,0.201701,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/281.mp4/1-194.jpeg,0.225344,0.219841,0.207137,1,0,0,0,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/995.mp4/0-261.jpeg,0.210722,0.208578,0.30441,1,0,3,3,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/842.mp4/0-101.jpeg,0.206211,0.296396,0.200314,0,2,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/659.mp4/0-541.jpeg,0.200025,0.200004,0.201027,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/863.mp4/0-251.jpeg,0.203352,0.203152,0.43921,0,0,2,6,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/119.mp4/0-417.jpeg,0.200113,0.200242,0.217414,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/908.mp4/0-231.jpeg,0.200624,0.286316,0.200758,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/043.mp4/0-211.jpeg,0.201943,0.481558,0.21251,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/061.mp4/0-213.jpeg,0.200924,0.276946,0.200619,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/649.mp4/0-111.jpeg,0.200796,0.200511,0.203899,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/570.mp4/0-161.jpeg,0.204905,0.200226,0.227496,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/864.mp4/0-191.jpeg,0.202596,0.243886,0.210206,0,3,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/466.mp4/0-151.jpeg,0.200114,0.200448,0.211847,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/745.mp4/0-561.jpeg,0.200714,0.209958,0.228715,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/171.mp4/0-156.jpeg,0.200648,0.220584,0.229783,0,1,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/676.mp4/0-177.jpeg,0.200231,0.203337,0.202025,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/595.mp4/0-171.jpeg,0.200069,0.200121,0.205764,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/383.mp4/0-131.jpeg,0.209704,0.598517,0.257273,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/948.mp4/0-131.jpeg,0.238302,0.203375,0.603979,0,0,3,7,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/208.mp4/0-211.jpeg,0.201555,0.201057,0.218463,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/914.mp4/0-231.jpeg,0.204793,0.561725,0.204413,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/221.mp4/0-553.jpeg,0.294895,0.357769,0.211197,0,0,2,6,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/445.mp4/0-916.jpeg,0.200191,0.21764,0.2007,1,2,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/791.mp4/0-171.jpeg,0.20328,0.358862,0.38618,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/074.mp4/0-281.jpeg,0.200027,0.200193,0.208517,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/038.mp4/0-291.jpeg,0.200211,0.200256,0.204728,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/008.mp4/0-619.jpeg,0.200793,0.200699,0.406794,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/952.mp4/0-151.jpeg,0.200137,0.200172,0.203526,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/094.mp4/0-181.jpeg,0.2029,0.27167,0.273485,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/231.mp4/0-162.jpeg,0.203182,0.200025,0.207784,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/006.mp4/0-271.jpeg,0.200539,0.209379,0.312366,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/664.mp4/0-211.jpeg,0.202129,0.299916,0.201874,0,3,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/667.mp4/0-151.jpeg,0.200546,0.200522,0.207986,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/031.mp4/0-291.jpeg,0.211789,0.238896,0.215941,1,3,2,2,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/121.mp4/0-424.jpeg,0.221853,0.599292,0.261888,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/011.mp4/0-462.jpeg,0.20305,0.243029,0.208723,0,0,0,4,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/551.mp4/0-312.jpeg,0.202562,0.655994,0.204852,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/507.mp4/0-181.jpeg,0.465645,0.539395,0.223656,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/150.mp4/0-191.jpeg,0.201107,0.439934,0.207493,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/221.mp4/0-353.jpeg,0.200664,0.503879,0.200958,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/val/745.mp4/0-121.jpeg,0.2007,0.212666,0.213113,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/081.mp4/0-171.jpeg,0.206477,0.212558,0.479422,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/618.mp4/0-121.jpeg,0.201573,0.316536,0.204445,0,3,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/803.mp4/0-101.jpeg,0.20362,0.20016,0.23861,0,0,3,7,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/876.mp4/0-231.jpeg,0.203777,0.432541,0.322136,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/963.mp4/0-211.jpeg,0.201567,0.331721,0.203942,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/884.mp4/0-231.jpeg,0.20021,0.200341,0.201765,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/611.mp4/0-286.jpeg,0.299407,0.442863,0.34821,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/901.mp4/0-241.jpeg,0.208984,0.669129,0.363628,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/719.mp4/0-363.jpeg,0.204431,0.51633,0.203529,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/058.mp4/0-170.jpeg,0.202884,0.201248,0.206995,1,0,0,0,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/224.mp4/0-111.jpeg,0.211152,0.272047,0.607386,1,0,3,3,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/353.mp4/0-191.jpeg,0.20061,0.649874,0.201018,1,1,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/257.mp4/0-101.jpeg,0.200465,0.200293,0.250999,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/221.mp4/0-518.jpeg,0.217364,0.431907,0.284189,1,0,3,3,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/698.mp4/0-131.jpeg,0.200236,0.460661,0.200505,1,3,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/211.mp4/0-264.jpeg,0.200022,0.20005,0.242861,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/734.mp4/0-111.jpeg,0.203495,0.729262,0.277351,1,0,1,1,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/test/425.mp4/0-181.jpeg,0.200384,0.252871,0.200613,0,0,1,5,0,0
/shared/rc/defake/FaceForensics++_All/FaceForensics++/real/youtube/train/518.mp4/0-181.jpeg,0.208991,0.431766,0.2403,1,0,3,3,0,0
